uniq_id,retail_price,discounted_price,discount_amount,product_rating,overall_rating,discount_percentage,main_category,product_name,description,clean_description,negotiation_dialogue,user_behavior,stock_status,recommended_products,feedback_score,feedback_text,helpful_votes,return_reason,recommend_to_others
340e99ce8c32ffcc472d037e1fa7e2e9,2300,449,1851,5.0,5.0,80.47826087,Jewellery,jewellerywale alloy necklace,jewellerywale alloy necklace  buy jewellerywale alloy necklace only for rs 449 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,jewellerywale alloy necklace buy jewellerywale alloy necklace only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: We can offer free shipping if you proceed with the purchase now.",purchased,Out of Stock,"pearlz ocean pleasing alloy pearl crystal yellow gold bracelet, pearl paradise pearl paradise kundan necklace brass jewel set, giftwallas crystal necklace",4.914388638,Excellent quality and value! (Jewellery),12,This product is purchased,Yes
c2e71e7c97489d4efa5eab796ae354ac,7192,5700,1492,4.0,4.0,20.74527253,Computers,zyxel vmg1312b10a vdsl2 wireless n vdsl2 4port gateway with usb,buy zyxel vmg1312b10a vdsl2 wireless n vdsl2 4port gateway with usb only for rs 6249 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy zyxel vmgba vdsl wireless n vdsl port gateway with usb only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: We already offer the best price, but let me check if there's a promotion.",added_to_cart,Low Stock,"netgear r6220 ac1200 dual band gigabit wifi router, vodafone r206 i, huawei ws331c 300 mbps wireless range extender",4.686117483,Highly recommend! (Computers),33,This product is purchased,Yes
215decf6f993d7b45d75520d9174493f,9600,6190,3410,5.0,5.0,35.52083333,Computers,netgear d3600 n600 dual band gigabit wifi modem router,buy netgear d3600 n600 dual band gigabit wifi modem router only for rs 8274 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy netgear d n dual band gigabit wifi modem router only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: This is the lowest price available for this quality product.",wishlist,Low Stock,"asus dsln12u wirelessn300 adsl modem, dlink dir  816l, asus wirelessn150 adsl modem router",4.717360232,Excellent quality and value! (Computers),31,This product is purchased,Yes
8720a25546a572b0217817a82bfd00a5,1449,800,649,4.1,4.1,44.78951001,Computers,dlink dsl2520u,buy dlink dsl2520u only for rs 1449 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy dlink dslu only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: What if I buy two? Will you lower the price?
Bot: We can offer free shipping if you proceed with the purchase now.",added_to_cart,In Stock,"tplink 4port cabledsltlr460, tplink tlwr841hp 300 mbps high power wireless n router, tenda te4g302",4.450305289,Highly recommend! (Computers),28,This product is purchased,Yes
ef7999af1277e9917eb81d7a6a27936e,380,349,31,5.0,5.0,8.157894737,Beauty and Personal Care,kamasutra combo set,flipkartcom buy kamasutra combo set online only for rs 315 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,flipkartcom buy kamasutra combo set online only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: This is the lowest price available for this quality product.",purchased,Out of Stock,"spinz combo set, oshea herbals uvshield  sun block cream  spf 30 pa, zero gravity pack combo set",4.993134302,Very satisfied with this purchase. (Beauty and Personal Care),11,This product is purchased,Yes
ee87833ad70df12dfc4d9575b437faca,1299,499,800,3.2,3.2,61.58583526,Jewellery,dressvilla beads alloy necklace,dressvilla beads alloy necklace  buy dressvilla beads alloy necklace only for rs 499 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,dressvilla beads alloy necklace buy dressvilla beads alloy necklace only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: This is the lowest price available for this quality product.",viewed,In Stock,"sukkhi alloy yellow gold bangle set, nevi flower swarovski crystal crystal alloy crystal pendant, sukkhi copper yellow gold bangle set",3.544158958,"Average experience, nothing special. (Jewellery)",24,others,No
ccab7282fe81dd6c291ffe207c1d8f37,2999,1887,1112,4.3,4.3,37.07902634,Computers,tplink 300 mbps universal wifi,buy tplink 300 mbps universal wifi only for rs 3599 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy tplink mbps universal wifi only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: I can offer an additional 5% off if you leave a positive review.",added_to_cart,Out of Stock,"anker uspeed ah401 30 4port superspeed 68anhublb4a usb usb hub, hp 15ac121tu notebook core i3 5th gen 4gb 1tb win10 n8m17pa, dlink dir  816l",5.0,Highly recommend! (Computers),49,This product is purchased,Yes
93aaf4ee1bef6cebf4f12da8f9ed4099,540,349,191,3.0,3.0,35.37037037,Beauty and Personal Care,anna andre paris dark red horizon  majesty combo set,flipkartcom buy anna andre paris dark red horizon  majesty combo set online only for rs 349 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,flipkartcom buy anna andre paris dark red horizon majesty combo set online only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: This is the lowest price available for this quality product.",added_to_cart,In Stock,"my ego combo set, engage combo set, anna andre paris floralina  red horizon combo set",3.895715175,"It works, but has some flaws. (Beauty and Personal Care)",18,others,No
4fe24e100a5fcc33cf6054ef101067ed,6700,4850,1850,3.0,3.0,27.6119403,Computers,tplink tdw8970,buy tplink tdw8970 only for rs 5050 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy tplink tdw only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: What if I buy two? Will you lower the price?
Bot: For bulk purchases, I can give you a 10% discount.",added_to_cart,Low Stock,"netgear wndr4000 n750 wireless dual band gigabit router, cubetek airmobi iplay2 wifi music router, trendnet n300 wireless home router",3.93301424,"Decent product, but could be better. (Computers)",28,others,No
1a27c9bdec443dd45caa3f01e692b205,428,359,69,3.8,3.8,16.12149533,Beauty and Personal Care,yardley english rose festive collection pack combo set,flipkartcom buy yardley english rose festive collection pack combo set online only for rs 418 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,flipkartcom buy yardley english rose festive collection pack combo set online only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: This seems expensive. Can you do something about it?
Bot: For bulk purchases, I can give you a 10% discount.",purchased,Out of Stock,"playboy london and berlin combo set, kolkata knight riders combo set, engage combo set",5.0,Highly recommend! (Beauty and Personal Care),18,This product is purchased,Yes
9f43883ff2765304a7ebb7d3b72d4b78,950,398,552,3.0,3.0,58.10526316,Beauty and Personal Care,united colors of benetton sport combo set,flipkartcom buy united colors of benetton sport combo set online only for rs 398 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,flipkartcom buy united colors of benetton sport combo set online only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: We already offer the best price, but let me check if there's a promotion.",purchased,Out of Stock,"park avenue alpha combo set, incolor metalic lipstick n15 38 g, oshea herbals uvshield  sun block cream  spf 30 pa",5.0,Highly recommend! (Beauty and Personal Care),17,This product is purchased,Yes
50be4cd92fda2755e1e884421a52e345,250,250,0,3.3,3.3,0.0,Beauty and Personal Care,denim deo combo set,flipkartcom buy denim deo combo set online only for rs 250 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,flipkartcom buy denim deo combo set online only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: For bulk purchases, I can give you a 10% discount.",viewed,In Stock,"sebamed multi protect sun spray  spf 30 pa, axe apollo combo set, nivea happy time pack of 2 combo set",4.196037556,Excellent quality and value! (Beauty and Personal Care),12,This product is purchased,Yes
ea3b8138956b215944c03ce93d21b3a9,1999,1414,585,4.3,4.3,29.26463232,Computers,tplink tdw8151n 150mbps wireless n adsl2 modem router,buy tplink tdw8151n 150mbps wireless n adsl2 modem router only for rs 2199 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy tplink tdwn mbps wireless n adsl modem router only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: I can offer an additional 5% off if you leave a positive review.",added_to_cart,In Stock,"netis wf2419, tenda te4g302, hp 15ac116tx notebook core i3 5th gen 4gb 1tb win10 2gb graph n8m19pa",4.988668154,Very satisfied with this purchase. (Computers),37,This product is purchased,Yes
